price,category,product,isActive
29.90,perfumaria,Desod.Gillete 82G Coll Wave Clear Gel,TRUE
21.90,perfumaria,Sabonete Íntimo Líquido Protex Delicate Care 200mL,TRUE
34.99,perfumaria,Escova Dental Suíça Curaprox Ultra Soft 5460 c/1 unidade,TRUE
29.97,perfumaria,Lâmina (Carga) Gillette Mach3 Breeze C/2,TRUE
9.90,perfumaria,Sabonete Líquido Dove Baby Hidratação Enriquecida Refil 180mL,TRUE
47.90,perfumaria,Fralda Cremer Braby Prática Hiper XG c/52,TRUE
37.97,perfumaria,Fralda Pampers Recém-Nascido (RN+) Premium Care c/36,TRUE
56.97,perfumaria,Fralda Unicharm MamyPoko Fralda-Calça XG c/32,TRUE
5.49,perfumaria,Gel Dental Sorriso Xtreme White 4D Mint 70g,TRUE
21.49,perfumaria,Oleo Johnson Baby 100mL Recem-Nascido,TRUE
22.35,perfumaria,Desodorante Dove Aerossol Invisible Dry 89g c/2,TRUE
8.90,perfumaria,Gel Dental Colgate Minions Smiles 100g,TRUE
14.49,perfumaria,Protetor Diário Intimus Flexível c/80,TRUE
2.39,perfumaria,Gel Dental Sorriso Xtreme White Brilho 5 Estrelas Star Mint 70g,TRUE
3.83,perfumaria,Creme Dental Phisalia Trá Lá Lá Morango 50g,TRUE
3.29,perfumaria,Creme Dental Sorriso Dentes Brancos 90g,TRUE
20.49,perfumaria,Antisséptico Bucal Listerine Cool Mint Leve 500mL pague 350mL,TRUE
2.25,perfumaria,Removedor Esmalte Dauvan 50mL,TRUE
9.20,perfumaria,Talco Pes Biocrema Mentol,TRUE
5.89,perfumaria,Lenço Umedecido Cottonbaby c/70,TRUE
11.47,perfumaria,Sabonete Líquido Huggies Turma da Mônica Camomila 200mL,TRUE
7.97,perfumaria,Absorvente Intimus Interno Mini c/8,TRUE
7.49,perfumaria,Desodorante Nivea Roll-On Pearl Beauty 50mL,TRUE
3.39,perfumaria,Algodão Cottonbaby Rolo 25g,TRUE
1.49,perfumaria,Sabonete Nivea Erva Doce 85g,TRUE
23.90,perfumaria,Sha.375ml+cond.170ml Elseve Argin.resist,TRUE
10.57,perfumaria,Sabonete Líquido Palmolive Natureza Secreta Castanha Ucuuba 250mL,TRUE
2.69,perfumaria,Sabonete Nivea Creme Care 90g,TRUE
7.49,perfumaria,Desodorante Nivea Roll-On Protect & Care 50mL,TRUE
17.97,perfumaria,Condicionador Johnson & Johnson Baby Hidratação Intensa 200mL,TRUE
7.98,perfumaria,Xampu (Shampoo) Seda Ceramidas 325mL,TRUE
10.69,perfumaria,Aparelho de Barbear Gillette Prestobarba Ultragrip 3 C/2,TRUE
1.99,perfumaria,Sabonete Protex Anti Espinha 85g,TRUE
1.99,perfumaria,Sabonete Protex Complete 12 85g,TRUE
14.49,perfumaria,Absorvente Sempre Livre Adapt Plus Noite e Dia C/ Abas C/16,TRUE
3.97,perfumaria,Sabonete Lux Botanicals Flor de Verbena 85g c/4,TRUE
10.49,perfumaria,Preservativo Jontex Sensitive c/3,TRUE
8.49,perfumaria,Xampu (Shampoo) Palmolive Ceramidas 350mL,TRUE
11.97,perfumaria,Curativo Band-Aid Johnson & Johnson Transparente c/40,TRUE
11.49,perfumaria,Xampu (Shampoo) Palmolive Anti-Caspa 350mL,TRUE
8.97,perfumaria,Condicionador Palmolive Cachos Control 350mL,TRUE
4.65,perfumaria,Base Fortalecedora Risqué Niasi 8mL,TRUE
9.10,perfumaria,Fio Dental Sanifill Extrafino 125m,TRUE
13.90,perfumaria,Fio Dental Johnson & Johnson Reach Menta 50m,TRUE
15.97,perfumaria,Escova Dental Colgate Minions Extra Macia c/2,TRUE
11.97,perfumaria,Desodorante Nivea Aerossol Dermo Clareador 150mL,TRUE
6.29,perfumaria,Sabonete Líquido Rexona Orchid Fresh Refil 200mL,TRUE
8.75,perfumaria,Sabonete Líquido Palmolive Suavidade Delicada 250mL,TRUE
2.29,perfumaria,Creme Dental Closeup Triple Hortelã 70g,TRUE
10.47,perfumaria,Sabonete Líquido Protex Men 3 em 1 250mL,TRUE
7.97,perfumaria,Desodorante Monange Aerossol Invisível 150mL,TRUE
19.90,perfumaria,Apar.dep.gilette Venus 3 Simply L4p3,TRUE
22.90,perfumaria,Lâmina (Carga) Gillette Mach3 Sensitive Barcelona Leve 3 Pague 2,TRUE
11.90,perfumaria,Desodorante Rexona Aerossol Torcedor Fanático 90g,TRUE
65.97,perfumaria,Fralda Pampers Premium Care Mega Pack G c/30,TRUE
22.79,perfumaria,Escova Dental Oral-B 7 Benefícios 40 Macia Leve 2 Pague 1,TRUE
12.97,perfumaria,Lenço Umedecido Neve c/48,TRUE
3.49,perfumaria,Creme Dental Sorriso Fort Protect 70g,TRUE
9.29,perfumaria,Álcool Gel Antisséptico Thapsya 70% 55g,TRUE
25.50,perfumaria,Mascara Trat. Niely Gold 1Kg Cachos,TRUE
2.94,perfumaria,Creme Dental Closeup Proteção Bioativa 90g,TRUE
6.96,perfumaria,Sabonete Líquido Protex Para Mãos Pro-Hidrata Refil 200mL,TRUE
13.97,perfumaria,Xampu (Shampoo) Johnson & Johnson Baby Hidratação Intensa 200mL,TRUE
8.49,perfumaria,Xampu (Shampoo) Palmolive Reparação Completa 350mL,TRUE
4.87,perfumaria,Escova Dental Condor Plus Macia 35 Leve 3 e Pague 2,TRUE
16.90,perfumaria,Sabonete Íntimo Líquido Nívea Suave 250mL,TRUE
19.90,perfumaria,Escova Dental Colgate 360 Macia Leve 2 Pague 1,TRUE
9.29,perfumaria,Absorvente Interno OB Pro Comfort Super C/8,TRUE
19.25,perfumaria,Xampu (Shampoo) TRESemmé Liso e Sedoso 400mL,TRUE
6.97,perfumaria,Preservativo Prudence Leve 8 e Pague 6,TRUE
47.90,perfumaria,Fralda Cremer Braby Prática Hiper G c/60,TRUE
1.67,mercearia,Creme de Leite Tirol TP 200g,TRUE
9.47,mercearia,Café Melitta Tradicional 500g,TRUE
2.97,mercearia,Leite Premiare Semi-desnatado Longa Vida S/ Lactose 1L,TRUE
2.19,mercearia,Açúcar Caravelas 1kg,TRUE
2.55,mercearia,Leite Aurora Integral Longa Vida 1L,TRUE
2.19,mercearia,Leite Parmalat Integral Longa Vida 1L,TRUE
2.74,mercearia,Alho Importado a Granel Embalagem 100g,TRUE
0.97,mercearia,Molho de Tomate Primor Tradicional 340g,TRUE
2.97,mercearia,Leite Condensado Tirol TP 395g,TRUE
3.49,mercearia,Leite Nestlé Ninho Integral Longa Vida 1L,TRUE
1.47,mercearia,Creme De Leite Piracanjuba 200g,TRUE
1.97,mercearia,Biscoito Bauducco Wafer (Waffer) Chocolate 140g,TRUE
04.07,mercearia,Óleo de Soja Soya 900mL,TRUE
1.47,mercearia,Macarrão Instantâneo Nissin Miojo Lámen Galinha Caipira 85g,TRUE
9.47,mercearia,Café Melitta Extra Forte 500g,TRUE
2.98,mercearia,Macarrão Sêmola Galo Espaguete 500g,TRUE
2.47,mercearia,Leite Condensado Piracanjuba TP 395g,TRUE
7.35,mercearia,Café Caboclo Vácuo 500g,TRUE
2.55,mercearia,Leite Piracanjuba Integral Longa Vida com Tampa 1L,TRUE
4.75,mercearia,Feijão Preto Caldão 1kg,TRUE
04.05,mercearia,Óleo de Soja Primor 900mL,TRUE
1.15,mercearia,Refresco em Pó Clight Limonada 8g,TRUE
8.97,mercearia,Café 3 Corações Tradicional 500g,TRUE
1.97,mercearia,Vinagre Heinig 900mL,TRUE
2.87,mercearia,Arroz Branco Urbano 1kg,TRUE
1.47,mercearia,Macarrão Instantâneo Nissin Miojo Lámen Carne 85g,TRUE
2.19,mercearia,Leite Parmalat Semi-Desnatado Longa Vida 1L,TRUE
1.15,mercearia,Refresco em Pó Clight Abacaxi 8g,TRUE
1.75,mercearia,Biscoito Nestlé Recheado Passatempo Chocolate 130g,TRUE
01.09,mercearia,Bebida Láctea (Achocolatado) Tirol Tirolzinho 200mL,TRUE
3.57,mercearia,Biscoito Isabela Leite 400g,TRUE
2.45,mercearia,Molho de Tomate Pomarola Tradicional Sachê 340g,TRUE
3.67,mercearia,Chocolate Lacta Bis Ao Leite 126g,TRUE
4.99,mercearia,Açúcar União Naturale Orgânico Demerara 1kg,TRUE
1.15,mercearia,Refresco em Pó Clight Morango 8g,TRUE
4.29,mercearia,Biscoito Isabela Água e Sal 400g,TRUE
2.99,mercearia,Leite Piracanjuba Zero Lactose 1L,TRUE
1.15,mercearia,Refresco em Pó Clight Maracujá 8g,TRUE
2.79,mercearia,Açúcar União 1kg,TRUE
2.98,mercearia,Macarrão Sêmola Galo Parafuso 500g,TRUE
10.29,mercearia,Açúcar Caravelas 5kg,TRUE
1.15,mercearia,Refresco em Pó Clight Uva 8g,TRUE
4.29,mercearia,Tomate Pelado Italiano Strianese 400g,TRUE
4.75,mercearia,Arroz Branco Tio João 1kg,TRUE
1.75,mercearia,Biscoito Nestlé Recheado Bono Chocolate 140g,TRUE
3.89,mercearia,Extrato de Tomate Elefante 340g,TRUE
2.55,mercearia,Leite Aurora Semi-Desnatado Longa Vida 1L,TRUE
1.89,mercearia,Chocolate Lacta Bis Xtra 45g,TRUE
2.55,mercearia,Leite Piracanjuba Semi-Desnatado Longa Vida com Tampa 1L,TRUE
5.19,mercearia,Achocolatado Nestlé Nescau 2.0 400g,TRUE
0.75,mercearia,Biscoito Nestlé Wafer (Waffer) Passatempo Chocolate 20g,TRUE
6.99,mercearia,Feijão Carioca Caldão Tipo 1 1kg,TRUE
1.47,mercearia,Macarrão Instantâneo Nissin Miojo Lámen Turma da Mônica Tomate Suave 85g,TRUE
1.75,mercearia,Biscoito Nestlé Recheado Negresco 140g,TRUE
7.97,mercearia,Café Pilão Tradicional 500g,TRUE
2.99,mercearia,Arroz Branco Kiarroz 1kg,TRUE
3.29,mercearia,Chocolate Vitao Ao Leite Diet 22g,TRUE
2.19,mercearia,Molho de Tomate Salsaretti Tradicional 340g,TRUE
1.79,mercearia,Macarrão Sêmola Diana Espaguete 500g,TRUE
17.97,mercearia,Azeite de Oliva Português Andorinha Extra Virgem 500mL,TRUE
2.99,mercearia,Biscoito Bauducco Cookies Chocco 105g,TRUE
5.97,mercearia,Pepino em Conserva Hemmer 300g,TRUE
5.48,mercearia,Leite Condensado Nestlé Moça Lata 395g,TRUE
2.99,mercearia,Arroz Parboilizado Urbano 1kg,TRUE
6.37,mercearia,Óleo de Girassol Salada 900mL,TRUE
1.47,mercearia,Sal Zizo 1kg,TRUE
1.47,mercearia,Macarrão Instantâneo Nissin Miojo Lámen Galinha 85g,TRUE
4.15,mercearia,Polenta Quaker Polentina 500g,TRUE
0.97,mercearia,Gelatina Royal Morango 25g,TRUE
6.29,mercearia,Farinha de Mandioca (Aipim) Tupã 1kg,TRUE
1.69,mercearia,Pipoca Doce Bilu 55g,TRUE
1.49,mercearia,Biscoito Isabela Wafer (Waffer) Chocolate 145g,TRUE
3.89,mercearia,Biscoito Casaredo Rosca Leite 330g,TRUE
2.97,mercearia,Biscoito Nestlé Nesfit Cacau & Cereais 200g,TRUE
3.29,mercearia,Milho Para Pipoca Yoki Premium 500g,TRUE
13.37,mercearia,Achocolatado Nestlé Nescau 2.0 800g,TRUE
3.97,mercearia,Ketchup (Catchup) Hemmer Tradicional 320g,TRUE
8.97,mercearia,Café 3 Corações Extra Forte 500g,TRUE
2.49,mercearia,Farinha de Trigo Nordeste 1kg,TRUE
1.97,mercearia,Biscoito Isabela Tortinhas Chocolate 160g,TRUE
5.97,mercearia,Açúcar Mascavo DaColônia 500g,TRUE
1.98,mercearia,Batata Frita Slice Cebola e Salsa 45g,TRUE
2.99,mercearia,Biscoito Nestlé Passatempo Leite 150g,TRUE
2.99,mercearia,Batata Palha Ki Fritas Extra Fina 80g,TRUE
2.17,mercearia,Milho Verde em Conserva Oderich 200g,TRUE
4.69,mercearia,Atum Gomes da Costa Ralado Em Óleo 170g,TRUE
7.79,mercearia,Tapioca Rocha Goma Hidratada 1kg,TRUE
6.64,mercearia,Maionese Hellmann's 500g,TRUE
8.69,mercearia,Feijão Vermelho Caldão 1kg,TRUE
1.49,mercearia,Molho de Tomate Predilecta Refogado Sachê 340g,TRUE
3.67,mercearia,Chocolate Lacta Bis Laka 126g,TRUE
4.29,mercearia,Biscoito Isabela Cream Cracker 400g,TRUE
7.35,mercearia,Café Caboclo Extra Forte 500g,TRUE
1.97,mercearia,Biscoito Bauducco Wafer (Waffer) Morango 140g,TRUE
2.79,mercearia,Milho Verde em Conserva Fugini Sachê 200g,TRUE
1.89,mercearia,Pipoca para Microondas Yoki Manteiga de Cinema 100g,TRUE
2.98,mercearia,Macarrão Sêmola Galo Pena 500g,TRUE
8.97,mercearia,Bombom Nestlé Caixa Especialidades 300g,TRUE
9.98,mercearia,Arroz Parboilizado D'Avó 5kg,TRUE
2.49,mercearia,Salgadinho eQlibri Panetini Presunto Defumado 40g,TRUE
6.49,mercearia,Biscoito Club Social Tradicional 288g,TRUE
1.95,mercearia,Ervilha em Conserva Oderich 200g,TRUE
5.89,mercearia,Biscoito Pauli Caseiro Casadinho Mesclado 270g,TRUE
2.79,mercearia,Creme Leite Tirol Zero Lactose 200g,TRUE
6.57,mercearia,Óleo de Milho Liza 900mL,TRUE
2.89,mercearia,Fermento Royal 100g,TRUE
2.99,mercearia,Leite Elegê Longa Vida Baixa Lactose 1L,TRUE
3.37,mercearia,Chocolate Garoto Ao Leite 100g,TRUE
5.89,mercearia,Biscoito Pauli Caseiro Casadinho 270g,TRUE
2.47,mercearia,Macarrão com Ovos Isabela Espaguete 500g,TRUE
2.19,mercearia,Leite Parmalat Desnatado Longa Vida 1L,TRUE
2.99,mercearia,Biscoito Bauducco Cookies Chocolate 110g,TRUE
3.49,mercearia,Leite Ninho Semi-Desnatado Levinho Longa Vida 1L,TRUE
5.89,mercearia,Adoçante Zero Cal Líquido 100mL,TRUE
3.47,mercearia,Sal Cisne 1kg,TRUE
4.97,mercearia,Leite Condensado Nestlé TP 395g,TRUE
3.49,mercearia,Leite Molico Desnatado Longa Vida 1L,TRUE
1.75,mercearia,Biscoito Nestlé Recheado Bono Doce de Leite 140g,TRUE
3.75,mercearia,Óleo de Soja Liza 900mL,TRUE
1.47,mercearia,Macarrão Instantâneo Nissin Miojo Lámen Turma da Mônica Carne Suave 85g,TRUE
1.77,mercearia,Biscoito Nestlé Cookie Chocolate Classic 60g,TRUE
2.98,mercearia,Salgadinho Elma Chips Cheetos Parmesão Lua 51g,TRUE
5.97,mercearia,Alho Triturado Planalto sem Sal 200g,TRUE
9.97,mercearia,"Bombom Lacta Favoritos 250,6g",TRUE
6.99,mercearia,Beterraba em Conserva Hemmer 400g,TRUE
2.19,mercearia,Crocantíssimo Nutrella 45g Peito De Peru,TRUE
1.97,mercearia,Biscoito Bauducco Wafer (Waffer) Maxi Chocolate & Cookies 117g,TRUE
2.49,mercearia,"Chocolate Nestlé Kit Kat ao Leite 41,5g",TRUE
6.49,mercearia,Salgadinho Elma Chips Doritos Queijo Nacho 96g,TRUE
6.97,mercearia,Nata Tirol 300g,TRUE
2.97,mercearia,Leite de Coco Menina 200mL,TRUE
0.97,mercearia,Gelatina Royal Uva 25g,TRUE
2.27,mercearia,Farinha de Trigo Orquídea 1kg,TRUE
4.67,mercearia,Chocolate Nestlé Alpino 100g,TRUE
4.67,mercearia,Chocolate Nestlé Classic Ao Leite 100g,TRUE
1.47,mercearia,Macarrão Instantâneo Nissin Miojo Lámen Turma da Mônica Galinha Suave 85g,TRUE
50.70,mercearia,Cesta Básica de Alimentos Bistek,TRUE
2.19,mercearia,Leite Languiru Integral 1l S/tampa,TRUE
3.59,mercearia,Chá Dr. Oetker Camomila c/10 saquinhos 10g,TRUE
5.47,mercearia,Bebida Láctea (Achocolatado) Toddynho 200mL c/3,TRUE
1.97,mercearia,Molho de Tomate Tarantella Tradicional Sachê 340g,TRUE
4.19,mercearia,Arroz Integral Kintegral 1kg,TRUE
2.97,mercearia,Biscoito Nestlé Nesfit Morango com Cereais 200g,TRUE
1.89,mercearia,Pipoca para Microondas Yoki Natural com Sal 100g,TRUE
3.59,mercearia,Macarrão Integral Galo Espaguete 500g,TRUE
8.97,mercearia,Leite em Pó Tirol Integral Sachê 350g,TRUE
3.49,mercearia,Café Solúvel Iguaçu Sachet 50g 20% Grátis,TRUE
3.98,mercearia,Biscoito Bauducco Amanteigado Gotas de Chocolate 335g,TRUE
0.99,mercearia,Pipoca Salgada Bilu 30g,TRUE
1.15,mercearia,Refresco em Pó Clight Chá Preto e Limão 8g,TRUE
3.15,mercearia,Milho Verde no Vapor Fugini 170g,TRUE
3.37,mercearia,Creme de Leite Nestlé TP 200g,TRUE
5.89,mercearia,Biscoito Pauli Caseiro Araruta e Coco 270g,TRUE
5.99,mercearia,Feijão Preto Urbano Tipo 1 1kg,TRUE
2.49,mercearia,Salgadinho eQlibri Panetini Queijo Suave 40g,TRUE
2.99,mercearia,Leite Uht Parmalat 1lt Integral Pet,TRUE
3.97,mercearia,Azeitona em Conserva Verde Hemmer Recheada Sachê 140g,TRUE
9.97,mercearia,Biscoito Lacta Wafer (Waffer) Amandita Chocolate 200g,TRUE
3.19,mercearia,Bicarbonato de Sódio Chelli 100g,TRUE
4.95,mercearia,Farofa Pronta Yoki Mandioca (Aipim) 500g,TRUE
8.89,mercearia,Ketchup (Catchup) Heinz Tradicional 397g,TRUE
3.97,mercearia,Aveia Quaker Flocos Finos 200g,TRUE
3.97,mercearia,Azeitona em Conserva Verde Hemmer sem Caroço Sachê 140g,TRUE
14.35,mercearia,Arroz Branco Urbano 5kg,TRUE
3.97,mercearia,Azeitona em Conserva Verde Hemmer Fatiada Sachê 150g,TRUE
5.89,mercearia,Biscoito Pauli Caseiro Goiabada 270g,TRUE
2.47,mercearia,Biscoito BelVita Avelã & Cacau 75g,TRUE
4.29,mercearia,Sopa Maggi Galinha com Fidelini 60g,TRUE
2.29,mercearia,Macarrão Sêmola Isabela Bom Gosto Espaguete 500g,TRUE
6.64,mercearia,Maionese Hellmann's Light 500g,TRUE
6.49,mercearia,Batata Frita Elma Chips Lay's Clássica 96g,TRUE
18.97,mercearia,"Azeite de Oliva Espanhol Rafael Salgado Extra Virgem Acidez 0,3% 500mL",TRUE
4.67,mercearia,Chocolate Nestlé Classic Meio Amargo 100g,TRUE
4.28,mercearia,Salgadinho Elma Chips Cebolitos 60g,TRUE
7.99,mercearia,Atum Pescador Sólido Em Óleo 170g,TRUE
1.79,mercearia,Macarrão Sêmola Diana Parafuso 500g,TRUE
1.89,mercearia,Biscoito Toddy Cookies Baunilha 60g,TRUE
4.97,mercearia,Molho 4 Queijos Elegê 200g,TRUE
4.39,mercearia,Chá Dr. Oetker Erva Doce c/10 saquinhos 20g,TRUE
11.97,mercearia,Bebida de Arroz Risovita 1L,TRUE
3.29,mercearia,Farinha de Aveia Quaker 200g,TRUE
0.99,mercearia,Pipoca Doce Bilu 31g,TRUE
5.49,mercearia,Creme de Leite Nestlé 300g,TRUE
1.98,mercearia,Biscoito BelVita Minis Ao Leite com Grãos de Aveia 42g,TRUE
3.29,mercearia,Farinha de Trigo Orquídea Integral 1kg,TRUE
1.89,mercearia,Milho Para Pipoca Fonte Nova Premium 400g,TRUE
1.87,mercearia,Açúcar Duçula 1kg,TRUE
4.75,mercearia,Biscoito Isabela Maisena 400g,TRUE
5.99,mercearia,Maionese Hemmer 290g,TRUE
2.69,mercearia,Biscoito Oreo Original 90g,TRUE
3.59,mercearia,Sardinha Gomes da Costa Óleo 125g,TRUE
8.49,mercearia,Macarrão Grano Duro Italiano Barilla Spaghettini nº3 500g,TRUE
10.97,mercearia,Maionese Heinz Bisnaga 400g,TRUE
2.47,mercearia,Macarrão com Ovos Isabela Parafuso 500g,TRUE
5.49,mercearia,Biscoito Isabela Amanteigado Sortido 400g,TRUE
1.99,mercearia,Orégano Chelli Envelope 3g,TRUE
1.47,mercearia,Macarrão Instantâneo Nissin Miojo Lámen Bacon 85g,TRUE
1.39,mercearia,Pipoca para Microondas Yoki Natural com Sal 50g,TRUE
17.97,mercearia,"Azeite de Oliva Espanhol Rafael Salgado Extra Virgem Acidez 0,3% Jarra 500mL",TRUE
2.25,mercearia,Gelatina Royal Zero Morango 12g,TRUE
3.89,mercearia,Macarrão com Ovos Isabela Alfabeto 500g,TRUE
1.49,mercearia,Biscoito Isabela Wafer (Waffer) Chocolate Suíço 145g,TRUE
6.49,mercearia,Bebida Láctea Tirol Chocolate Zero Lactose 1L,TRUE
2.39,mercearia,Extrato de Tomate Elefante TP 140g,TRUE
4.39,mercearia,Biscoito Marilan Maizena (Maisena) 400g,TRUE
3.29,mercearia,Biscoito Bauducco Água e Sal 200g,TRUE
1.75,mercearia,Molho de Tomate Fugini Tradicional 340g,TRUE
9.97,mercearia,Castanha do Pará 150g,TRUE
0.97,mercearia,Gelatina Royal Framboesa 25g,TRUE
2.59,mercearia,Barra de Cereal Ritter Brigadeiro C/3,TRUE
0.87,mercearia,Macarrão Instantâneo Isabela Picanha 85g,TRUE
1.75,mercearia,Biscoito Nestlé Recheado Negresco Eclipse 140g,TRUE
4.17,mercearia,Coco Ralado Sococo 100g,TRUE
1.67,mercearia,Fermento Fleischmann Sachê 10g,TRUE
5.89,mercearia,Biscoito Pauli Caseiro Maisena com Coco 270g,TRUE
6.89,mercearia,Mostarda Hemmer Premium Amarela 300g,TRUE
2.29,mercearia,Extrato de Tomate Fugini Sachê 340g,TRUE
7.97,mercearia,Café Pilão Intenso Vácuo 500g,TRUE
4.49,mercearia,Bebida Láctea (Achocolatado) Nestlé Fast Neston 280mL,TRUE
1.97,mercearia,Biscoito Bauducco Wafer (Waffer) Chocolate com Avelã 140g,TRUE
4.67,mercearia,Chocolate Nestlé Crunch 100g,TRUE
7.97,mercearia,Ovo de Codorna em Conserva Natural Treze 300g,TRUE
4.17,mercearia,Leite de Coco Sococo 200mL,TRUE
6.39,mercearia,Café Pelé Tradicional Vácuo 500g,TRUE
4.49,mercearia,Salgadinho Elma Chips Doritos Queijo Nacho 55g,TRUE
3.99,mercearia,Uva Passa Preta Sem Semente 150g,TRUE
2.99,mercearia,Leite Nestlé Ninho Semi-Desnatado Zero Lactose Longa Vida 1L,TRUE
6.47,mercearia,Passata de Tomate Italiana Strianese 680g,TRUE
9.97,mercearia,Leite em Pó Piracanjuba Integral Instantâneo Sachê 400g,TRUE
1.89,mercearia,Pipoca para Microondas Yoki Manteiga 100g,TRUE
4.98,mercearia,Lentilha Fonte Nova 400g,TRUE
14.89,mercearia,Arroz Parboilizado Urbano 5kg,TRUE
2.55,mercearia,Leite Piracanjuba Desnatado Longa Vida com Tampa 1L,TRUE
3.97,mercearia,Café Nescafé Solúvel Tradição Sachê 50g,TRUE
4.97,mercearia,Champignon em Conserva Aica Fatiado Sachê 100g,TRUE
3.37,mercearia,Chocolate Garoto Branco Negresco 100g,TRUE
7.39,mercearia,Ketchup (Catchup) Hellmann's Tradicional 380g,TRUE
17.97,mercearia,Azeite de Oliva Espanhol La Española Extra Virgem 500mL,TRUE
4.67,mercearia,Chocolate Nestlé Branco Galak 100g,TRUE
5.99,mercearia,Achocolatado Pepsico Toddy 400g,TRUE
0.79,mercearia,Gelatina Dr. Oetker Morango 20g,TRUE
2.99,mercearia,Salgadinho Elma Chips Fandangos Presunto 59g,TRUE
1.97,mercearia,Biscoito Bauducco Wafer (Waffer) Triplo Chocolate 140g,TRUE
7.97,mercearia,Bombom Garoto Caixa Sortidos 300g,TRUE
1.49,mercearia,Biscoito Isabela Wafer (Waffer) Chocolate com Morango 145g,TRUE
2.97,mercearia,Biscoito Club Social Original 144g,TRUE
3.98,mercearia,Biscoito Bauducco Amanteigado Chocolate 335g,TRUE
2.85,mercearia,Fubá Sinhá Médio 1kg,TRUE
2.97,mercearia,Açúcar União Premium Sachê 200g,TRUE
4.19,mercearia,Biscoito Marilan Cream Cracker 400g,TRUE
10.98,mercearia,Palmito em Conserva Rio Cerro Açaí Tolete 180g,TRUE
3.89,mercearia,Biscoito Casaredo Rosca Chocolate 330g,TRUE
1.49,mercearia,Biscoito Isabela Wafer (Waffer) Leite 145g,TRUE
2.29,mercearia,Amido de Milho (Maisena) Sinhá 200g,TRUE
3.59,mercearia,Sardinha Gomes da Costa Defumada 125g,TRUE
5.85,mercearia,Canela Moída Chelli Tubo 30g,TRUE
5.89,mercearia,Biscoito Pauli Caseiro Amanteigado 270g,TRUE
14.99,mercearia,Arroz Branco Kiarroz 5kg,TRUE
6.99,mercearia,Tomate Seco Toscana 100g,TRUE
2.97,mercearia,Molho de Tomate Pomarola Tradicional Encorpado Sachê 340g,TRUE
3.17,mercearia,Molho de Tomate Pomarola Seu Toque Caseiro Manjericão Sachê 300g,TRUE
3.69,mercearia,Biscoito tipo Torrada Marilan Magic Toast Integral 150g,TRUE
7.47,mercearia,Café Bom Jesus 500g,TRUE
13.49,mercearia,Chocolate em Pó Nestlé 50% Cacau 200g,TRUE
1.97,mercearia,Biscoito Isabela Tortinhas Due Cheese Cake e Geleia de Goiaba 160g,TRUE
3.27,mercearia,Farinha de Milho Yoki Kimilho Flocão 500g,TRUE
4.39,mercearia,Biscoito Isabela Leite com Chocolate 400g,TRUE
3.59,mercearia,Macarrão Integral Galo Pena 500g,TRUE
3.97,mercearia,Chocolate Garoto Baton Ao Leite 64g C/4,TRUE
7.97,mercearia,Café Damasco Clássico 500g,TRUE
4.69,mercearia,Sal Marinho Vitao 1kg,TRUE
21.97,mercearia,Creme de Avelã Nutella 350g,TRUE
2.85,mercearia,Fubá Sinhá Fino 1kg,TRUE
0.79,mercearia,Macarrão Instantâneo Maggi Galinha 85g,TRUE
2.49,mercearia,Goiabada Predilecta 300g Flow Pack,TRUE
4.75,mercearia,Amendoim Hunner Fonte Nova 400g,TRUE
2.15,mercearia,Caldo Knorr Balance Legumes 57g,TRUE
0.97,mercearia,Gelatina Royal Abacaxi 25g,TRUE
1.99,mercearia,Biscoito Nestlé Passatempo Cookies Gotas de Chocolate 60g,TRUE
3.39,mercearia,Chá Leão Camomila c/10 saquinhos 10g,TRUE
